Act Sub tBodyAcc-mean()-X tBodyAcc-mean()-Y tBodyAcc-mean()-Z tGravityAcc-mean()-X tGravityAcc-mean()-Y tGravityAcc-mean()-Z tBodyAccJerk-mean()-X tBodyAccJerk-mean()-Y tBodyAccJerk-mean()-Z tBodyGyro-mean()-X tBodyGyro-mean()-Y tBodyGyro-mean()-Z tBodyGyroJerk-mean()-X tBodyGyroJerk-mean()-Y tBodyGyroJerk-mean()-Z tBodyAccMag-mean() tGravityAccMag-mean() tBodyAccJerkMag-mean() tBodyGyroMag-mean() tBodyGyroJerkMag-mean() fBodyAcc-mean()-X fBodyAcc-mean()-Y fBodyAcc-mean()-Z fBodyAccJerk-mean()-X fBodyAccJerk-mean()-Y fBodyAccJerk-mean()-Z fBodyGyro-mean()-X fBodyGyro-mean()-Y fBodyGyro-mean()-Z fBodyAccMag-mean() fBodyBodyAccJerkMag-mean() fBodyBodyGyroMag-mean() fBodyBodyGyroJerkMag-mean()
WALKING_DOWNSTAIRS 28 0.293642076521739 -0.0220230465913043 -0.10858897408913 0.125712887943478 0.156496646504348 -0.341031811521739 0.0671367974165217 0.104435831113043 -0.368735266304348 0.458077957173913 0.0941237940869565 -0.420392539673913 0.0262397284347826 -0.0917020892055652 0.232051143495652 0.0796907075391304 -0.355527043086957 -0.735177178043478 -0.793950591086957 -0.0916212979663043 -0.204767377326087 -0.426225923478261 0.230387377458696 0.328206572826087 0.266954250478261 -0.325301399108696 0.228941268847826 -0.202474524652174 0.338130143652174 -0.124651300367391 0.0955651501521739 0.22466351026087 -0.0877043956304348
WALKING_DOWNSTAIRS 29 0.293140441083333 -0.01494121505625 -0.0981339984895833 0.167383602458333 -0.12246346700625 -0.223177999879167 0.0958931996666667 -0.2023069479375 -0.23016494 0.457446838958333 0.0179371551458333 -0.1984198204375 0.00942096947916667 0.0266817231291667 0.300291318083333 0.05444951305 -0.312276339645833 -0.845232147708333 -0.716841009375 -0.114045849904583 -0.437754265083333 -0.267492271895833 0.228925842958333 0.233804748979167 0.18214251458125 -0.2974104779375 0.16641250330625 -0.113279109777083 0.276179173054167 -0.0232533117291667 0.137662152283333 0.0709576538854167 0.0334877644166667
WALKING_DOWNSTAIRS 30 0.283190646967742 -0.0174383900204839 -0.0999781422322581 -0.0577703163548387 -0.0272628077709677 -0.217275690290323 -0.131593679390484 -0.081675237016129 -0.198354604887097 0.348748787829032 -0.0589810786983871 -0.234005394129032 0.18899848283871 -0.0260919913483871 0.290786255645161 -0.0289001171403226 -0.541066490983871 -0.811794852741936 -0.711925919193548 -0.345933019903226 -0.308121690387097 -0.188249339790323 0.0843134006758064 0.296185229967742 0.209653140296774 -0.337818667306452 0.21419327866129 -0.177327224758065 0.323465092564516 -0.203457578227097 0.174238043593548 0.100519242204839 0.0134743738709677
SITTING 1 0.261237565425532 -0.00130828765170213 -0.104544182255319 -0.977229008297872 -0.922618641914894 -0.93958629106383 -0.979514584468085 -0.919658954042553 -0.938834141702128 -0.927478156170213 -0.51735077593617 -0.786367285319149 0.820265045957447 0.682775776170213 0.822189592553191 -0.945740773404255 -0.997501779361702 -0.989863580425532 -0.986834701276596 -0.983227877659574 -0.932031700638298 -0.942854698510638 -0.594065364617021 -0.39939032487234 -0.521304053 0.152455853085106 -0.0594168140489362 0.0410396568 -0.00412059408510638 0.1686773395 -0.129112633042553 0.185128001391489 -0.116976239070213
SITTING 2 0.27708735173913 -0.0156879937282609 -0.109218272456522 -0.986822279565217 -0.950704499130435 -0.95982817173913 -0.988594493695652 -0.951537807173913 -0.958942750434783 -0.926683676304348 -0.544435806304348 -0.800573029130435 0.83944400826087 0.674028159782609 0.826309457391304 -0.966980349782609 -0.999241644565217 -0.996521418913043 -0.994052473478261 -0.991487382826087 -0.962625605434783 -0.958168110217391 -0.607037765652174 -0.457042084717391 -0.415597585869565 0.274764831152174 -0.1234873796 0.0820047986478261 0.114170112521739 0.176580528906522 -0.12420554726087 0.201417684758696 -0.0445898677
SITTING 3 0.257197599134615 -0.00350299841730769 -0.0983579203269231 -0.971010120961538 -0.856617812115385 -0.875110175384615 -0.974103206346154 -0.855595640769231 -0.867943869423077 -0.918644004807692 -0.476064686826923 -0.747584161538462 0.808842848461538 0.649726825384615 0.796661225 -0.894535262884615 -0.996692127115385 -0.979275195769231 -0.963848830961539 -0.980044058461538 -0.885422295961538 -0.865204213653846 -0.532480449730769 -0.311828096711538 -0.270119163307692 0.145435255557692 -0.0119228048076923 0.0343247986057692 0.0399420134903846 0.0146036657807692 -0.00303842576730769 0.122169963867308 -0.00915728526538462
SITTING 4 0.27153827992 -0.007163065158 -0.10587459588 -0.980309931 -0.89022398108 -0.9322030066 -0.9826360798 -0.89089523612 -0.9296610872 -0.9203999764 -0.49079960086 -0.77613752178 0.825681367 0.6554755856 0.8186069384 -0.9386398266 -0.9992357806 -0.9887058172 -0.9889901502 -0.9853835136 -0.9129438042 -0.9297869206 -0.441399027406 -0.2951118988 -0.3797411183 0.16094061132 -0.014838705856 0.036818621426 0.000903663342000001 0.029143967634 0.03344180036 0.0558882549658 -0.027385991066
SITTING 5 0.273694139545455 -0.00990083527045455 -0.108540300265909 -0.980945022045455 -0.904335121022727 -0.926094740227273 -0.983796381363636 -0.904638734318182 -0.924651502045455 -0.920639452045454 -0.505361077045455 -0.776583885227273 0.824377384772727 0.661301152727273 0.808244526363636 -0.941041933409091 -0.999439007727273 -0.990728467272727 -0.991825397045455 -0.987172635454545 -0.926019282272727 -0.924666587045455 -0.432864806539773 -0.342452363772727 -0.402519299272727 0.0268532562931818 0.0694377051954545 0.0740401259409091 -0.0122316488977273 0.00832686840909091 0.0494010670909091 0.123077573104545 -0.0304112437272727
SITTING 6 0.276778487454545 -0.0145911615290909 -0.110127728709091 -0.980164933636364 -0.923682131090909 -0.925797097090909 -0.984156729636364 -0.928565311818182 -0.928520908181818 -0.914001008545455 -0.518334584181818 -0.769885365090909 0.822661513818182 0.655879405272727 0.793533518909091 -0.950293103090909 -0.999544140545454 -0.996150241818182 -0.993313137272727 -0.988993715636364 -0.952358086545455 -0.933748145090909 -0.439885119036364 -0.357703755418182 -0.306494393454545 0.0554489325272727 0.0875873234218182 0.0468934525150909 0.0712969003587273 0.00381064230763636 0.0481808309763636 0.184362529354545 -0.126432126378182
SITTING 7 0.284674637291667 -0.01461097580375 -0.122464597625 -0.972668374583333 -0.909454698541667 -0.8565329414375 -0.975661489375 -0.909281616875 -0.846778797291667 -0.906926630208333 -0.527722607083333 -0.753828982291667 0.832704541041667 0.655000882083333 0.778976113729167 -0.919770461666667 -0.996984059166667 -0.992955454166667 -0.952234133958333 -0.982513291041667 -0.933340311041667 -0.83821630125 -0.478617125391667 -0.424228615058333 -0.337251931104167 0.09707315310625 0.0240580204375 -0.00774695218125 0.0862697509679167 0.0856782545 -0.0719046690229167 0.157119593621875 -0.01027857428125
SITTING 8 0.267491472934783 -0.00672550621304348 -0.104461049130435 -0.979026152391304 -0.927331997021739 -0.939553030217391 -0.980517261304348 -0.923886269565217 -0.936819473478261 -0.927231110217391 -0.524332764217391 -0.780707372608696 0.825638443913044 0.677662485434783 0.827526888913043 -0.950751162608696 -0.998547484565217 -0.988768364130435 -0.989008791086956 -0.982610213695652 -0.932014871956522 -0.939213743913043 -0.528186627717391 -0.442437986630435 -0.419740025869565 0.118723631330435 -0.105395932658696 0.083524227426087 0.0386415950043478 0.185193407430435 -0.147711686695652 0.183768753934783 -0.000374157686956522
SITTING 9 0.24832674354 -0.02701677698 -0.07537846886 -0.9572277914 -0.875141405 -0.83200187268 -0.9616477008 -0.87424253746 -0.82417631484 -0.9118770784 -0.5189840856 -0.69931596932 0.7830224082 0.6321701446 0.7890782684 -0.88840476922 -0.9941343696 -0.9878044726 -0.9359776545 -0.966321735 -0.89030908456 -0.8141925404 -0.4078066568 -0.38770153254 -0.23624681928 -0.039143124872 0.10768987519 -0.025275444639 0.154806067022 -0.0411929099608 -0.04537336696 0.20164468672 0.01379690729
SITTING 10 0.270612056481481 -0.015042681852037 -0.104253238796296 -0.982901825925926 -0.917979529962963 -0.967826981666667 -0.984285968148148 -0.916248878703704 -0.968075529259259 -0.930557789444444 -0.530187893888889 -0.800206664444444 0.831042660740741 0.665760314074074 0.832938708333333 -0.960902395740741 -0.999084275740741 -0.989866418703704 -0.996959136296296 -0.985863124074074 -0.932455339444444 -0.970469402777778 -0.546289455455556 -0.506736375592593 -0.491780777216667 0.167071479222222 -0.107684302981481 0.113326097403704 0.0503992037962963 0.133180324918519 -0.133497250381481 0.225243018494259 -0.0520320732111111
SITTING 11 0.276590197358491 -0.0149195616754717 -0.112840218339623 -0.982796562075472 -0.921402118113208 -0.968370181886792 -0.985517825283019 -0.922185628113208 -0.967861999622642 -0.921792559811321 -0.519116823207547 -0.808417803773585 0.829553076792453 0.668913077735849 0.82619502509434 -0.963030721698113 -0.999589261698113 -0.993810610377359 -0.997444678867925 -0.989214302264151 -0.940431281698113 -0.967388583773585 -0.492118272301887 -0.439726923962264 -0.492934074943396 0.126443288843396 -0.0633717070377358 0.0850651979792453 0.116609139581132 0.0907564684528302 -0.0741222941792453 0.229634505777358 -0.0788536363660377
SITTING 12 0.275007224901961 -0.0157892988523529 -0.106307228960784 -0.982568781960784 -0.92858124 -0.939661889019608 -0.984983238039216 -0.928279664313725 -0.938661546078431 -0.920062029411765 -0.530375877843137 -0.783338561176471 0.82921222254902 0.665309270588235 0.818498566078431 -0.952751155882353 -0.999585733137255 -0.997231938627451 -0.995664085686275 -0.988001293529412 -0.941752945294118 -0.939707810196078 -0.430607546470588 -0.378233558913726 -0.328136512372549 0.0776428455294118 0.0683326668431373 0.000422401966666666 0.0879613626078431 0.0641697245333333 -0.0638422897529412 0.207423681392157 -0.0547108420843137
SITTING 13 0.274328499591837 -0.00587732936326531 -0.0972465110836735 -0.989546275306122 -0.938967741632653 -0.938641215510204 -0.990432735306122 -0.934768537979592 -0.935046011632653 -0.934426405714286 -0.53244616244898 -0.778207914285714 0.839897018163265 0.684534678979592 0.828464001428571 -0.958412065714286 -0.999570183061224 -0.992499274081633 -0.976949182979592 -0.991421015714286 -0.943204468163265 -0.931493501020408 -0.61905111877551 -0.437636283163265 -0.434970900816327 0.224091680122449 -0.128243682387755 0.0974731140938775 0.0762127748702041 0.153753973534082 -0.120532906367347 0.156000119232653 0.0272484435653061
SITTING 14 0.279990577037037 -0.00870565463888889 -0.100401490425926 -0.976302248148148 -0.914935703907407 -0.922774835740741 -0.978986842962963 -0.917555078222222 -0.920400973440741 -0.913857887777778 -0.510665799259259 -0.765841312444444 0.827481240555556 0.664728536851852 0.817603108888889 -0.942557804814815 -0.998646058333333 -0.991385101296296 -0.984221347407407 -0.982981205555556 -0.936006594814815 -0.921024810925926 -0.412180287888889 -0.347387101646296 -0.350729575388889 0.0229053979116667 -0.0222285878351852 0.104502743157407 0.171539025925926 0.0247537392777778 -0.10335692762963 0.229614737290741 0.0676546092222222
SITTING 15 0.27290337979661 -0.0117188472271186 -0.11366125320339 -0.987084356101695 -0.922407162881356 -0.949338025084746 -0.988471943220339 -0.92231288220339 -0.94749011338983 -0.933888704237288 -0.518837921355932 -0.79713725 0.83300985779661 0.674157565932203 0.821657761525424 -0.95810120661017 -0.999472697627119 -0.989180283050847 -0.992173837288136 -0.990174334745763 -0.939406713728814 -0.948633035254237 -0.555058215491525 -0.501022086559322 -0.524073258440678 0.186960152416949 -0.0791077982254237 0.0681568602135593 0.0663923110169492 0.124846228774576 -0.0702009780372881 0.148394038688136 -0.0125646437305085
SITTING 16 0.280768574492754 -0.0102497939956522 -0.0891404038405797 -0.986825605362319 -0.951607872463768 -0.939672247101449 -0.988132249565217 -0.952671636086956 -0.937421468463768 -0.927435340724638 -0.537796638072464 -0.776463700144927 0.841500337101449 0.680536293768116 0.826829415362319 -0.961402265507246 -0.998782577681159 -0.996139457971014 -0.98201460884058 -0.989910614347826 -0.962125685942029 -0.934736167231884 -0.603912506666667 -0.556111216521739 -0.371619930550725 0.164839299997101 -0.0588686188898551 0.0641402347717391 0.104231225733333 0.16550886465942 -0.0967102516086956 0.164235452962319 0.0831209564057971
SITTING 17 0.2773570196875 -0.014156274084375 -0.11362408509375 -0.9944439053125 -0.96185862984375 -0.96572919578125 -0.995133846875 -0.96022042390625 -0.96479776609375 -0.93761004046875 -0.5498138575 -0.80838321125 0.8465628325 0.68488514890625 0.82822976015625 -0.97363887046875 -0.9998784821875 -0.99723131296875 -0.9965659753125 -0.99551358328125 -0.96464275578125 -0.96572450484375 -0.69085246846875 -0.566626679375 -0.55141733453125 0.17705981865625 -0.07686694484375 0.0781542476390625 0.0409072021421875 0.19642266346875 -0.155280827421875 0.20701886376875 -0.119716503300156
SITTING 18 0.27727001877193 -0.0128691279736842 -0.111904775824561 -0.994347988596491 -0.974928131052632 -0.977572717017544 -0.994992112982456 -0.974514839824561 -0.976699728070175 -0.938014806140351 -0.55630096877193 -0.8149324 0.845480159824561 0.687507466140351 0.833494779649123 -0.983721961578947 -0.99994017 -0.999306372807018 -0.998633531578947 -0.995259264035088 -0.978345160350877 -0.975054467894737 -0.632415784210526 -0.500051761235088 -0.53957817645614 0.203158480754386 -0.0631400691022807 0.0966182314684211 0.0549202938684211 0.185685078296491 -0.113624527101754 0.183113514142807 0.0761201150192982
SITTING 19 0.273830316164384 -0.016739260030137 -0.10870765430137 -0.976357663013699 -0.950388943972603 -0.951929615068493 -0.97845530109589 -0.95099425260274 -0.949974922191781 -0.919214322328767 -0.545191983150685 -0.799084154246575 0.828337232328767 0.673509718219178 0.822139712328767 -0.959931008082192 -0.999225464931507 -0.998065281917808 -0.995912230273973 -0.982271747260274 -0.960626559178082 -0.948743684657534 -0.389901414143836 -0.469242176178082 -0.409436221205479 -0.0332307865917808 -0.0257868063712329 0.0589887009880822 -0.0659197813054795 0.0863797472739726 -0.0945623387191781 0.186867925136986 0.0145819048547945
SITTING 20 0.278045439090909 -0.0147229305131818 -0.108369634515152 -0.983081858939394 -0.93612270469697 -0.929106396818182 -0.985315305606061 -0.938244421363636 -0.926576881818182 -0.921345268181818 -0.530632273181818 -0.780853275 0.83168101530303 0.664201829848485 0.80938668 -0.953502213787879 -0.999381030151515 -0.996451943181818 -0.988681824090909 -0.988423647727273 -0.952156875606061 -0.923261836287879 -0.504834591484848 -0.419767763681818 -0.315110593439394 0.0859044595833333 -0.0244751383363636 0.0686560448848485 0.131842232951515 0.0774898182878788 -0.113841414927727 0.23654981389697 0.00570584729848485
SITTING 21 0.277539616823529 -0.0144009705494118 -0.112057887741176 -0.991777287176471 -0.966877560941176 -0.959567861764706 -0.992863747176471 -0.968122008 -0.957094283411765 -0.933465098705882 -0.554230203882353 -0.801660445647059 0.842903634235294 0.679006817058823 0.826487504941177 -0.975340825294118 -0.999861659647059 -0.999101978235294 -0.994986065411765 -0.993670654117647 -0.976299846117647 -0.953034384941176 -0.575153259658824 -0.468758830435294 -0.451434470858824 0.223665895057647 -0.0578815011882353 0.0623086348270588 0.099144957868 0.139769462244353 -0.0739782246714118 0.184940128758941 -0.0209008169611765
SITTING 22 0.273583822709677 -0.0123468446419355 -0.105827369516129 -0.978466823709677 -0.928059133795645 -0.917564853870968 -0.980761373225806 -0.930377778419355 -0.914334043709677 -0.920888514516129 -0.516095491612903 -0.771267758387097 0.823085625967742 0.669032219354839 0.808178258387097 -0.940797937258064 -0.999043220322581 -0.992863379677419 -0.98553367516129 -0.983063573870968 -0.942006465903226 -0.914178191290323 -0.403206634448387 -0.482602763854839 -0.352075748720968 0.0897591842379032 -0.0583868819145161 0.00890530226451613 0.00320464296774193 0.0889876190790323 -0.0957498496474194 0.202320558435484 -0.065068476858871
SITTING 23 0.273351251617647 -0.0133945015676471 -0.103808679294118 -0.987607636617647 -0.934933559264706 -0.905584390323529 -0.989667315882353 -0.934469750735294 -0.899592882882353 -0.929691007352941 -0.537146731029412 -0.766121958676471 0.832434494411765 0.671219954852941 0.806428835441176 -0.945948471323529 -0.999660302205882 -0.994295381470588 -0.977770604558823 -0.991397744117647 -0.946250898088235 -0.890082727647059 -0.577015156691176 -0.496953021332353 -0.382275382132353 0.2405352758 -0.0676501886911765 0.0408236267897059 0.110655504175 0.130299798975 -0.0597726860411765 0.110840145644118 0.128854769191176
SITTING 24 0.273475690147059 -0.0131255097938235 -0.103041061426471 -0.990593766617647 -0.956255962058824 -0.957056111470588 -0.9914497175 -0.955958873676471 -0.956063607941177 -0.935899523382353 -0.545778425588235 -0.795756197647059 0.839087480882353 0.678432012352941 0.827264347058824 -0.969084977058824 -0.999819896764706 -0.998138075588235 -0.996835725735294 -0.992209972794118 -0.963566190441176 -0.956542279264706 -0.586387263970588 -0.431344161461765 -0.377291468558824 0.139935598860294 -0.0349557426470588 0.0807557817455882 0.0470624883544118 0.0514429041674853 -0.0468571848198529 0.132055869175 0.0159182378132353
SITTING 25 0.278541482461538 -0.0147696808030769 -0.109160440476923 -0.991892828615385 -0.947457617061538 -0.965139552153846 -0.992851985538462 -0.946747638 -0.963323278769231 -0.934087259384615 -0.543568912769231 -0.807473535384615 0.844281834 0.676727357076923 0.828703130769231 -0.972154928307692 -0.999772823076923 -0.994868777846154 -0.996830256923077 -0.993727935230769 -0.958438878461538 -0.960311766615385 -0.605659380307692 -0.528917001353846 -0.444060479369231 0.148408021769231 -0.0638335318292308 0.0882206576769231 0.0860945363953846 0.146938135292923 -0.107717525584615 0.225598338308769 -0.0225384039301538
SITTING 26 0.258243530166667 -0.00713364541358974 -0.0974448692333333 -0.979768987948718 -0.94079896551282 -0.950004414102564 -0.980637294358974 -0.938135229358974 -0.946726334358974 -0.93446055025641 -0.532391818128205 -0.787244905897436 0.823121061923077 0.681533206538462 0.831754258461538 -0.949161203205128 -0.996402383846154 -0.989353286666667 -0.988521741666667 -0.981836637948718 -0.946503618076923 -0.942921379871795 -0.568340089666667 -0.527755755782051 -0.439267323012821 0.0893940636371795 -0.0846253509410256 0.0939932541012821 -0.00773070613423077 0.211098797284615 -0.158636809937577 0.227359372641026 -0.0246977575307692
SITTING 27 0.273941302571429 -0.0155269799285714 -0.105521912588571 -0.988580107714286 -0.971579125714286 -0.965858735142857 -0.989473105142857 -0.971376815142857 -0.964558323857143 -0.935203947285714 -0.555317175571429 -0.800466639428571 0.837737037285714 0.684785659857143 0.835284553857143 -0.977923071714286 -0.999416400857143 -0.998915031857143 -0.995890100571429 -0.990293707428571 -0.975920168428571 -0.963865011857143 -0.575177555465714 -0.568478496114286 -0.465083273585714 0.120454448471429 -0.0322423417242857 0.0339236445625714 0.0986702957028571 0.190819394558571 -0.125954706204286 0.183720505814286 0.10177789635
SITTING 28 0.276977629444444 -0.0185404441258333 -0.111517939555556 -0.983272806805556 -0.939905244861111 -0.936667245694444 -0.985735174444444 -0.940890646666667 -0.935468175 -0.921789245555556 -0.537794950694444 -0.786043465138889 0.8277408875 0.664375254861111 0.811493229305556 -0.955870212361111 -0.999630937777778 -0.99805715375 -0.994282342916667 -0.988481687361111 -0.953640475833333 -0.935197509166667 -0.429742190290278 -0.424872008319444 -0.365988268 0.0859676493444444 0.029857900975 0.039248897375 0.0368522921188472 -0.0276149100541667 0.0120098346902778 0.167381853518056 -0.0185124008541667
SITTING 29 0.2771799775 -0.016630680375 -0.1104118192 -0.9907450195 -0.963222497833333 -0.968063878166667 -0.991674120833333 -0.962723104333333 -0.967628061166667 -0.933512509333333 -0.553737889333333 -0.808074639166667 0.8447900275 0.680884674 0.828878391666667 -0.977833372833333 -0.999717983 -0.998206785833333 -0.996798015833333 -0.9929482475 -0.969550652333333 -0.97007693 -0.596231382181667 -0.562125968066667 -0.501318336383333 0.220199241466667 -0.124711224146667 0.0621577676705 0.101638713651667 0.165832121016667 -0.094570790975 0.132347589323333 0.05670565837
SITTING 30 0.268336081379032 -0.00804731295322581 -0.099515446133871 -0.983622744193548 -0.937857000806452 -0.950654041290323 -0.984772108387097 -0.936908130645161 -0.948766014032258 -0.932207595483871 -0.530543868774194 -0.790401672258065 0.830585183709677 0.678703138064516 0.829097562096774 -0.955432971774194 -0.998502615 -0.992221584032258 -0.992063197258064 -0.986359458709677 -0.94848053016129 -0.950425189516129 -0.533498623709677 -0.492139382483871 -0.467588148483871 0.0809129028709677 -0.0582251225677419 0.0485797537790323 0.129281266546774 0.0635161146129032 -0.0688460929433871 0.170876704062742 0.0550261059483871
STANDING 1 0.278917629056604 -0.0161375901037736 -0.110601817735849 -0.995759901509434 -0.973190056415094 -0.979775876981132 -0.996141353962264 -0.971758757169811 -0.979317499056604 -0.939289253207547 -0.560940620754717 -0.812804122641509 0.848946458679245 0.684994965849057 0.837719699245283 -0.984382640377358 -0.999946745660377 -0.999302946415094 -0.998956617924528 -0.996204860566038 -0.973516449056604 -0.978599930377358 -0.653732516603774 -0.562677675679245 -0.589450454150943 0.297424408301887 -0.145505504188679 0.113641825830189 0.0807014957641509 0.185333378811321 -0.1383467407 0.190322101056604 -0.0157716731830189
STANDING 2 0.277911472222222 -0.0184208270166667 -0.105908536055556 -0.987271889259259 -0.957304989259259 -0.949741851296296 -0.98934137 -0.957543717037037 -0.94760257 -0.926344519259259 -0.549563718148148 -0.787788226851852 0.833698080925926 0.673386829814815 0.828659836666667 -0.965375535555556 -0.999705046666667 -0.998935624814815 -0.99460706537037 -0.991624249074074 -0.965560857222222 -0.948583715925926 -0.527999633407407 -0.505586968333333 -0.446054261333333 0.247989408574074 -0.0756957018166667 0.0368231465462963 0.0376910751222222 0.0669120089112963 -0.0573481512425926 0.176126990322222 -0.0924881885925926
STANDING 3 0.280046513278689 -0.0143376555065574 -0.101621722633148 -0.96674254295082 -0.893449307213115 -0.911419015081967 -0.973805270819672 -0.89651787442623 -0.906661985573771 -0.893315989672131 -0.496034383114754 -0.757434750327869 0.800094241803279 0.644027902131148 0.81253224 -0.927612971147541 -0.998529394590164 -0.99509755 -0.98525432852459 -0.982419032295082 -0.918584519180328 -0.899849162786885 -0.326560323477049 -0.319098932032787 -0.353306160481967 0.00938979228360656 0.077513953895082 -0.0577641980409836 0.148838836581967 -0.0707324539916393 -0.00619286413770492 0.14852447402623 0.0423504007508197
STANDING 4 0.280499745892857 -0.00948911098553571 -0.0961574905535714 -0.97692058 -0.86159737875 -0.896880538392857 -0.979461749464286 -0.859936149341071 -0.89002252625 -0.910069068392857 -0.481628821035714 -0.756272948928571 0.828504749107143 0.641330126607143 0.807574318214286 -0.910601304107143 -0.998738702678571 -0.985918303928571 -0.974414689285714 -0.982695910535714 -0.882957408303571 -0.882997324160714 -0.420718403428571 -0.303521499660714 -0.290459934642857 0.179009611426786 -0.0336726751321429 0.0360060011017857 0.00288299852928572 -0.0439163035767857 0.04180310955 0.06090473032875 -0.0199953783
STANDING 5 0.282544390892857 -0.00700418554517857 -0.102171095696429 -0.968591815714286 -0.869439913392857 -0.869327321785714 -0.974083131071429 -0.871059738821429 -0.866048440535714 -0.892172557142857 -0.477080943464286 -0.745384786964286 0.814425205 0.643829860892857 0.774749985535714 -0.908642919821429 -0.998299725535714 -0.987725375892857 -0.974625321071429 -0.980680833571429 -0.8977834575 -0.869574723035714 -0.358192479160714 -0.255889033964286 -0.260695877646429 0.0690218012383929 0.0528078539821429 0.0640920334125 -0.0231847056160714 0.00759412930357143 -0.0235251082523214 0.212850720619643 -0.150661567446429
STANDING 6 0.280346248596491 -0.0181236327175439 -0.112172831947368 -0.981758159649123 -0.921493191754386 -0.925692371929825 -0.985293206315789 -0.92387055 -0.924938738947368 -0.914653512631579 -0.519658324035088 -0.777625245438596 0.825806424035088 0.653953063508772 0.80143040122807 -0.945969045964912 -0.999412241403509 -0.997248772280702 -0.992031656666667 -0.988808262105263 -0.940208416842105 -0.928748442807018 -0.456147216929825 -0.375715567159649 -0.349304367261404 0.158718008701754 -0.00949650342631579 0.115658305061404 0.0180005709701754 -0.0778732523052632 0.0237779111333333 0.210002856863158 -0.122187509964912
STANDING 7 0.282723539433962 -0.0145740341037736 -0.0997778303207547 -0.979307570377358 -0.923400921886792 -0.917064168490566 -0.982582661698113 -0.924302111886792 -0.915426923207547 -0.917703702641509 -0.527940173207547 -0.763962555849057 0.823636338867925 0.660726355660377 0.807734824716981 -0.942242368113207 -0.999423069811321 -0.99660903490566 -0.989168784528302 -0.986640389811321 -0.939351455471698 -0.911188637735849 -0.348334165056604 -0.366490518679245 -0.291277252754717 0.0482511856849057 0.013376882455283 -0.0534325189371698 0.302625800603774 -0.0570633104773585 0.00660506044716981 0.161757068535849 -0.125190846818868
STANDING 8 0.279620986111111 -0.0148113067148148 -0.106114996837037 -0.988815418148148 -0.938479429074074 -0.926065255185185 -0.990252236851852 -0.938316233148148 -0.920151622407407 -0.930075250925926 -0.536181876481482 -0.783154254444444 0.841091105185185 0.67100199462963 0.815178526259259 -0.955452190740741 -0.999524439444444 -0.996309967222222 -0.973342807222222 -0.992766930185185 -0.950812107222222 -0.913769714259259 -0.588012762703704 -0.489773943418519 -0.382635063944444 0.223072415166667 -0.0946486341574074 0.0564502201388889 0.120490500074074 0.113560933296296 -0.092835470272037 0.173218198277778 0.0198524092513333
STANDING 9 0.282310057333333 -0.0200454954022222 -0.0952747481333333 -0.975741252444444 -0.938635759333333 -0.919295805777778 -0.980558838 -0.940488955777778 -0.915416241333333 -0.904517522222222 -0.540206065333333 -0.763253977333333 0.820962860444444 0.659900576222222 0.813150482 -0.945609971111111 -0.999159232 -0.997056425555556 -0.988928992444444 -0.986631775111111 -0.953967065111111 -0.911227601777778 -0.370887145111111 -0.473984515788889 -0.297475987377778 -0.0127935855111111 0.0449727119777778 0.0842017323177778 0.118562131851111 0.0940872818466667 -0.121038671815556 0.235550446088889 -0.0269135758155556
STANDING 10 0.276650300681818 -0.0155418603409091 -0.107964083931818 -0.978403481818182 -0.919561843409091 -0.941271440454545 -0.984416503181818 -0.925313610909091 -0.941877510227273 -0.907958480681818 -0.512570946136364 -0.786048819545455 0.81073652 0.65087373 0.814098061363636 -0.953053126136364 -0.999308628636364 -0.997165463409091 -0.994342438636364 -0.989971136363636 -0.945057450454545 -0.945542254545455 -0.438524941363636 -0.367262308522727 -0.430990222477273 0.277510257379545 -0.0822947804931818 0.165562632 0.0570677224272727 0.00844508464195455 -0.0626740147740909 0.271094555477273 -0.0948689461363636
STANDING 11 0.277715562765957 -0.0171990886595745 -0.108686630425532 -0.994978878723404 -0.964173331702128 -0.986382712765957 -0.995974194255319 -0.964230933617021 -0.98648704212766 -0.936828318297872 -0.554519100638298 -0.815106313404255 0.846755654042553 0.678324933404255 0.839918649574468 -0.985155544468085 -0.999941440851064 -0.999164154680851 -0.999652064680851 -0.996579978297872 -0.970936346808511 -0.985366246595745 -0.666823082553191 -0.499933217361702 -0.558522584680851 0.280541629461702 -0.126105856821277 0.1461358819 0.0502118907446808 0.138399717571915 -0.125541066068085 0.246781139821277 -0.0779423575668085
STANDING 12 0.277405834918033 -0.0169002543196721 -0.105526999754098 -0.981243992459016 -0.923140254098361 -0.920684800114754 -0.984312951803279 -0.92508765147541 -0.917682099885246 -0.916911930327869 -0.5225815 -0.778342122459016 0.823599805409836 0.656940828360656 0.807693367704918 -0.944325887377049 -0.999451411311475 -0.997063881639344 -0.98396523557377 -0.987611588360656 -0.940541227868852 -0.918935389459016 -0.447882821442623 -0.399862721393443 -0.371816475606557 0.225773474470492 -0.0747595842016393 0.120621511772131 0.099388804 0.00486985137868853 -0.0471165147819672 0.19933516827377 -0.0237688005332787
